Time,Open,High,Low,Last,Change,Volume
07/20/2020,55.23,57.53,54.83,57.46,2.42,45034200
07/17/2020,55.31,55.81,54.68,55.04,0.12,34710400
07/16/2020,54.68,55.15,53.74,54.92,-0.42,36887000
07/15/2020,54.96,55.37,53.59,55.34,0.62,42360200
07/14/2020,53.3,54.86,52.26,54.72,1.13,54890100
07/13/2020,56.68,58.35,53.38,53.59,-2.29,57741800
07/10/2020,57.54,58.15,55.51,55.88,-1.375,59839600
07/09/2020,53.52,57.58,53.31,57.255,3.825,87216200
07/08/2020,53.01,53.47,52.07,53.43,0.5,35608300
07/07/2020,53.28,54.17,52.86,52.93,-0.47,32153000
07/06/2020,52.9,53.52,52.33,53.4,1.06,36769400
07/02/2020,53.0335,53.19,52.0508,52.34,-0.24,29081400
07/01/2020,52.63,52.87,51.6,52.58,-0.03,32370900
06/30/2020,51.16,52.77,50.82,52.61,2.33,42275700
06/29/2020,50.15,50.28,48.42,50.28,0.18,49905800
06/26/2020,51.85,51.95,49.45,50.1,-1.83,65485700
06/25/2020,52.56,52.7,50.54,51.93,-0.46,51129600
06/24/2020,53.94,54.74,51.92,52.39,-1.6,53535500
06/23/2020,55.05,55.37,53.87,53.99,-0.77,48089000
06/22/2020,54.67,55.17,53.74,54.76,0.53,44704700
06/19/2020,54.41,55.455,53.815,54.23,0.19,52801400
06/18/2020,54.62,55.1225,53.65,54.04,-0.51,40354700
06/17/2020,54.79,55.82,54.3,54.55,0.09,45146500
06/16/2020,55.72,56.07,53.59,54.46,-0.22,50949700
06/15/2020,52.58,54.73,52.4128,54.68,1.18,56740600
06/12/2020,55.01,55.6,52.11,53.5,0.67,71189000
06/11/2020,55.94,56.68,52.8,52.83,-4.61,78715400
06/10/2020,57.2,59,57.03,57.44,1.05,78719400
06/09/2020,52.95,56.46,52.72,56.39,3.42,79919104
06/08/2020,53.3,53.35,52.26,52.97,-0.13,39681700
06/05/2020,52.99,53.57,52.08,53.1,0.47,53908200
06/04/2020,52.59,53.74,52.2,52.63,-0.1,44869000
06/03/2020,53.6,53.65,52.33,52.73,-0.81,46765300
06/02/2020,53.45,53.57,52.01,53.54,-0.09,42855200
06/01/2020,53.31,54.11,52.89,53.63,-0.17,36949800
05/29/2020,52.07,53.8,51.85,53.8,2.06,64948300
05/28/2020,52.25,53.54,51.25,51.74,-1,53754200
05/27/2020,53.27,53.28,49.09,52.74,-0.45,102414400
05/26/2020,56.01,56.08,53.02,53.19,-1.98,51618800
05/22/2020,54.77,55.3748,53.78,55.17,0.52,43524100
05/21/2020,56.68,56.72,54.61,54.65,-1.74,48496100
05/20/2020,56.55,56.98,55.625,56.39,0.92,50888100
05/19/2020,54.39,56.73,54.36,55.47,0.88,60388500
05/18/2020,54.98,55.25,54.24,54.59,0.39,48679000
05/15/2020,53.32,54.435,52.86,54.2,-0.31,66950800
05/14/2020,52.1,54.54,51.61,54.51,2.33,73814000
05/13/2020,54.04,55.22,51.295,52.18,-1.58,76824704
05/12/2020,56.21,56.58,53.75,53.76,-1.98,55631100
05/11/2020,52.9,55.89,52.75,55.74,2.55,68746304
05/08/2020,52.15,53.27,51.81,53.19,1.24,40774100
05/07/2020,52.93,52.9666,51.62,51.95,-0.21,48956600
05/06/2020,52.42,53.31,51.88,52.16,-0.03,48138100
05/05/2020,53.43,53.51,51.29,52.19,-0.37,56560500
05/04/2020,49.81,52.61,49.73,52.56,2.68,62590500
05/01/2020,51.07,51.95,49.09,49.88,-2.51,69562600
04/30/2020,53.43,54.29,52.03,52.39,-1.27,65543900
04/29/2020,54.53,54.86,52.74,53.66,-1.85,110800800
04/28/2020,57.16,57.35,55.3,55.51,-0.98,80501800
04/27/2020,57.44,58,56.25,56.49,0.31,62568000
04/24/2020,55.1,56.78,54.42,56.18,0.28,72854704
04/23/2020,56.65,57.285,55.64,55.9,-0.02,69662600
04/22/2020,54.91,56.15,54.34,55.92,3,63164000
04/21/2020,56.9,57.73,51.41,52.92,-4.05,123906304
04/20/2020,55.98,58.63,55.85,56.97,0.37,72367200
04/17/2020,57.35,57.755,55.55,56.6,-0.35,76908704
04/16/2020,55.96,58.08,55.63,56.95,1.96,103106400
04/15/2020,53.73,55.5699,53.41,54.99,0.06,83814000
