Time,Open,High,Low,Last,Change,Volume
04/09/2020,107.92,107.99,103.53,104.5,3.43,31485500
04/08/2020,100.53,102.35,98.65,101.07,-0.17,22562500
04/07/2020,104.86,105.89,100.25,101.24,1.66,22899500
04/06/2020,97.26,100.19,94.52,99.58,5.7,20407300
04/03/2020,96.31,96.92,92.71,93.88,-3.09,14814600
04/02/2020,94.2,97.255,94.2,96.97,2.05,13936500
04/01/2020,93.5,97.4,92.56,94.92,-1.68,18303900
03/31/2020,100.22,103.16,96.16,96.6,-3.2,21563200
03/30/2020,96,100.46,92.1,99.8,3.4,23119200
03/27/2020,100.45,101.49,95.54,96.4,-8.96,30591500
03/26/2020,100.83,107.7319,100.8,105.36,4.63,24532400
03/25/2020,100.66,105.9199,95.51,100.73,2.61,28533000
03/24/2020,92.33,99.168,91.8,98.12,12.36,32538100
03/23/2020,84.49,87.28,81.09,85.76,-0.22,32246500
03/20/2020,95.99,96.99,85.84,85.98,-8.95,31957700
03/19/2020,88,97.4,85.11,94.93,6.13,30866800
03/18/2020,87.59,89.34,79.07,88.8,-4.73,43592400
03/17/2020,95.8,97.4604,91.15,93.53,-1.48,27526200
03/16/2020,91.8,98.28,90,95.01,-7.51,35379500
03/13/2020,100.78,102.87,92.25,102.52,10.71,40960000
03/12/2020,97.62,100,91.64,91.81,-13.7,40392800
03/11/2020,108.42,108.9,102.86,105.51,-5.95,24794200
03/10/2020,108.1,111.58,102.43,111.46,7.11,24083600
03/09/2020,108.69,110.43,104.28,104.35,-10.92,26233500
03/06/2020,110.76,115.87,110.32,115.27,1.29,22899600
03/05/2020,116.86,116.96,112.11,113.98,-5.2,22397200
03/04/2020,118.96,119.24,115.48,119.18,2.73,13842000
03/03/2020,121.15,121.78,115.15,116.45,-3.53,19529700
03/02/2020,119.13,119.98,116.03,119.98,2.33,21775900
02/28/2020,114.51,118.31,113.21,117.65,-0.39,35453800
02/27/2020,119.81,122.9,117.92,118.04,-5.32,30827500
02/26/2020,126.12,128.37,122.13,123.36,-4.83,31226900
02/25/2020,133.75,133.94,127.98,128.19,-4.82,21032400
02/24/2020,132.9,134.4365,131.21,133.01,-5.96,19336400
02/21/2020,139.86,139.88,138.58,138.97,-1.4,7725800
02/20/2020,141.63,141.63,138.85,140.37,-0.93,5981700
02/19/2020,139.63,141.87,139.23,141.3,2.16,7080800
02/18/2020,139.02,139.66,138.1,139.14,-0.4,8223900
02/14/2020,141.1,141.28,139.13,139.54,-1.36,9110500
02/13/2020,141.17,141.9,140.82,140.9,-0.95,7543100
02/12/2020,141.34,142.22,140.87,141.85,0.84,8168100
