Time,Open,High,Low,Last,Change,Volume
08/07/2020,3224.01,3240.81,3140.673,3167.46,-57.54,3936100
08/06/2020,3194.36,3247.47,3165.43,3225,19.97,3940600
08/05/2020,3143.77,3213.586,3127.3,3205.03,66.2,3930000
08/04/2020,3101.21,3167.24,3101.21,3138.83,26.94,4694200
08/03/2020,3180.51,3184,3104,3111.89,-52.79,5074600
07/31/2020,3244,3246.82,3151,3164.68,112.8,8083300
07/30/2020,3014,3092,3005,3051.88,18.35,6128200
07/29/2020,3030.99,3039.159,2996.77,3033.53,33.2,2974000
07/28/2020,3054.27,3077.093,2995.76,3000.33,-54.88,3126600
07/27/2020,3062,3098,3015.77,3055.21,46.3,4170400
07/24/2020,2930,3031.58,2888,3008.91,22.36,5632400
07/23/2020,3098.27,3098.271,2970,2986.55,-113.36,5656900
07/22/2020,3125,3150,3065.26,3099.91,-38.38,4104200
07/21/2020,3232.49,3240.576,3105.72,3138.29,-58.55,6134900
07/20/2020,3000.2,3201.36,2994.017,3196.84,234.87,7598100
07/17/2020,3009,3024,2948.45,2961.97,-37.93,4761300
07/16/2020,2971.06,3032,2918.23,2999.9,-8.97,6394200
07/15/2020,3080.23,3098.35,2973.18,3008.87,-75.13,5788800
07/14/2020,3089,3127.38,2950,3084,-20,7231900
07/13/2020,3251.06,3344.29,3068.39,3104,-96,7720400
07/10/2020,3191.76,3215,3135.7,3200,17.37,5485900
07/09/2020,3115.99,3193.88,3074.002,3182.63,101.52,6388600
07/08/2020,3022.61,3083.97,3012.43,3081.11,80.99,5037600
07/07/2020,3058.55,3069.55,2990,3000.12,-56.92,5257500
07/06/2020,2934.97,3059.88,2930,3057.04,166.74,6880600
07/02/2020,2912.01,2955.56,2871.102,2890.3,11.6,6593300
07/01/2020,2757.99,2895,2754,2878.7,119.88,6363400
06/30/2020,2685.06,2769.63,2675.03,2758.82,78.44,3769600
06/29/2020,2690.01,2696.8,2630.08,2680.38,-12.49,4223400
06/26/2020,2775.056,2782.569,2688,2692.87,-61.71,6500700
06/25/2020,2739.55,2756.23,2712.14,2754.58,20.18,2968600
06/24/2020,2780.4,2796,2721,2734.4,-30.01,4526600
06/23/2020,2726.02,2783.11,2718.04,2764.41,50.59,4231700
06/22/2020,2684.5,2715,2669,2713.82,38.81,3208700
06/19/2020,2678.08,2697.43,2659,2675.01,21.03,5776900
06/18/2020,2647.01,2659.64,2636.11,2653.98,13,2487700
06/17/2020,2647.5,2655,2631.82,2640.98,25.71,2959300
06/16/2020,2620,2620,2576,2615.27,42.59,3595600
06/15/2020,2526.6,2584,2508,2572.68,27.66,3873300
06/12/2020,2601.21,2621.477,2503.35,2545.02,-12.94,5436100
06/11/2020,2598,2671.38,2536.23,2557.96,-89.49,5800100
