Time,Open,High,Low,Last,Change,Volume
06/17/2020,88.7875,88.85,87.7725,87.8975,-0.1225,114406400
06/16/2020,87.865,88.3,86.18,88.02,2.2725,165428400
06/15/2020,83.3125,86.42,83.145,85.7475,1.0475,138808800
06/12/2020,86.18,86.95,83.55582,84.7,0.725,200146000
06/11/2020,87.3275,87.765,83.87,83.975,-4.235,201662400
06/10/2020,86.975,88.6925,86.5225,88.21,2.2125,166651600
06/09/2020,83.035,86.4025,83.0025,85.9975,2.6325,147712000
06/08/2020,82.5625,83.4,81.83,83.365,0.49,95654400
06/05/2020,80.8375,82.9375,80.8075,82.875,2.295,137250000
06/04/2020,81.0975,81.405,80.195,80.58,-0.7,87560000
06/03/2020,81.165,81.55,80.575,81.28,0.445,104491200
06/02/2020,80.185,80.86,79.7325,80.835,0.3725,87642800
06/01/2020,79.4375,80.5875,79.3025,80.4625,0.9775,81018400
05/29/2020,79.8125,80.2875,79.1175,79.485,-0.0775,153598000
05/28/2020,79.1925,80.86,78.9075,79.5625,0.035,133796400
05/27/2020,79.035,79.6775,78.2725,79.5275,0.345,112944800
05/26/2020,80.875,81.06,79.125,79.1825,-0.54,125521600
05/22/2020,78.9425,79.8075,78.8375,79.7225,0.51,81802800
05/21/2020,79.665,80.2225,78.9675,79.2125,-0.595,102688800
05/20/2020,79.17,79.88,79.05,79.8075,1.5225,111504800
05/19/2020,78.7575,79.63,78.2525,78.285,-0.455,101729200
05/18/2020,78.2925,79.125,77.58102,78.74,1.8125,135372400
05/15/2020,75.0875,76.975,75.0525,76.9275,-0.4575,166348000
05/14/2020,76.1275,77.4475,75.3825,77.385,0.4725,158928800
05/13/2020,78.0375,78.9875,75.8025,76.9125,-0.94,200622400
05/12/2020,79.4575,79.922,77.7275,77.8525,-0.9,162300800
05/11/2020,77.025,79.2625,76.81,78.7525,1.22,145946000
05/08/2020,76.41,77.5875,76.0725,77.5325,1.5975,134047600
05/07/2020,75.805,76.2925,75.4925,75.935,0.7775,115214800
05/06/2020,75.045,75.81,74.7175,75.1575,0.7675,142333600
05/05/2020,73.765,75.25,73.615,74.39,1.1,147750800
05/04/2020,72.2925,73.4225,71.5793,73.29,1.0225,133567600
05/01/2020,71.5625,74.75,71.4625,72.2675,-1.1825,240616400
04/30/2020,72.49,73.6325,72.0875,73.45,1.5175,183063600
04/29/2020,71.1825,72.4175,70.9725,71.9325,2.2875,137280800
04/28/2020,71.27,71.4575,69.55,69.645,-1.1475,112004400
04/27/2020,70.45,71.135,69.9875,70.7925,0.05,117087200
04/24/2020,69.3,70.7525,69.25,70.7425,1.985,126508400
04/23/2020,68.9675,70.4375,68.7175,68.7575,-0.2675,124814000
04/22/2020,68.4025,69.475,68.05,69.025,1.9325,117057200
04/21/2020,69.07,69.3125,66.3575,67.0925,-2.14,180991200
04/20/2020,69.4875,70.42,69.2125,69.2325,-1.4675,130014800
04/17/2020,71.1725,71.73625,69.215,70.7,-0.9725,215249600
04/16/2020,71.845,72.04938,70.58755,71.6725,0.565,157124800
04/15/2020,70.795,71.5825,70.1575,71.1075,-0.655,131154400
04/14/2020,70,72.0625,69.5125,71.7625,3.45,194994400
04/13/2020,67.0775,68.425,66.4575,68.3125,1.315,131022800
04/09/2020,67.175,67.5175,66.175,66.9975,0.48,162116400
04/08/2020,65.685,66.8425,65.3075,66.5175,1.66,168895200
04/07/2020,67.3475,67.925,64.75,64.8575,-0.76,202887200
04/06/2020,62.725,65.7775,62.345,65.6175,5.265,201820000
04/03/2020,60.7,61.425,59.74353,60.3525,-0.88,129880000
04/02/2020,60.085,61.2875,59.225,61.2325,1.005,165933600
04/01/2020,61.625,62.18,59.7825,60.2275,-3.345,176218400
03/31/2020,63.9,65.6225,63,63.5725,-0.13,197002000
03/30/2020,62.685,63.88,62.35,63.7025,1.7675,167976400
03/27/2020,63.1875,63.9675,61.7625,61.935,-2.675,204216400
03/26/2020,61.8,64.67,61.59,64.61,3.23,252560400
03/25/2020,62.6875,64.5625,61.075,61.38,-0.34,303601984
03/24/2020,59.09,61.9225,58.575,61.72,5.6275,287530816
03/23/2020,57.02,57.12492,53.1525,56.0925,-1.2175,336752800
03/20/2020,61.795,62.9575,57,57.31,-3.885,401693184
03/19/2020,61.845,63.21,60.6525,61.195,-0.4725,271856800
03/18/2020,59.9425,62.5,59.28,61.6675,-1.5475,300233600
03/17/2020,61.8775,64.4025,59.6,63.215,2.6625,324055616
03/16/2020,60.4875,64.77,60,60.5525,-8.94,322423200
03/13/2020,66.2225,69.98,63.2375,69.4925,7.435,370732000
03/12/2020,63.985,67.5,62,62.0575,-6.8,418473984
03/11/2020,69.3475,70.305,67.965,68.8575,-2.4775,256379600
03/10/2020,69.285,71.61,67.3425,71.335,4.7925,285289984
03/09/2020,65.9375,69.5225,65.75,66.5425,-5.715,286744800
03/06/2020,70.5,72.705,70.3075,72.2575,-0.9725,226176800
03/05/2020,73.88,74.8875,72.8525,73.23,-2.455,187572800
03/04/2020,74.11,75.85,73.2825,75.685,3.355,219178000
03/03/2020,75.9175,76,71.45,72.33,-2.3725,319450816
03/02/2020,70.57,75.36,69.43,74.7025,6.3625,341397184
02/28/2020,64.315,69.6025,64.0925,68.34,-0.04,426884800
02/27/2020,70.275,71.5,68.24,68.38,-4.7825,320602816
02/26/2020,71.6325,74.47,71.625,73.1625,1.1425,198602800
02/25/2020,75.2375,75.6325,71.5325,72.02,-2.525,230673200
02/24/2020,74.315,76.045,72.3075,74.545,-3.7175,222195200
02/21/2020,79.655,80.1125,77.625,78.2625,-1.8125,129705600
02/20/2020,80.6575,81.1625,79.5525,80.075,-0.83,100565600
02/19/2020,80,81.1425,80,80.905,1.155,93983600
02/18/2020,78.84,79.9375,78.6525,79.75,-1.4875,152762000
02/14/2020,81.185,81.495,80.7125,81.2375,0.02,80113600
02/13/2020,81.0475,81.555,80.8375,81.2175,-0.5825,94747200
02/12/2020,80.3675,81.805,80.3675,81.8,1.8975,113730000
02/11/2020,80.9,80.975,79.6775,79.9025,-0.485,94322800
02/10/2020,78.545,80.3875,78.4625,80.3875,0.38,109348800
02/07/2020,80.5925,80.85,79.5,80.0075,-1.295,117684000
02/06/2020,80.6425,81.305,80.0662,81.3025,0.94,105425200
02/05/2020,80.88,81.19,79.7375,80.3625,0.65,118826800
02/04/2020,78.8275,79.91,78.40862,79.7125,2.5475,136616400
02/03/2020,76.075,78.3725,75.555,77.165,-0.2125,173985200
01/31/2020,80.2325,80.67,77.0725,77.3775,-3.59,199588000
01/30/2020,80.135,81.0225,79.6875,80.9675,-0.1175,126743200
01/29/2020,81.1125,81.9625,80.345,81.085,1.6625,216599600
01/28/2020,78.15,79.6,78.0475,79.4225,2.185,162233600
01/27/2020,77.515,77.9425,76.22,77.2375,-2.34,161940000
01/24/2020,80.0625,80.8325,79.3797,79.5775,-0.23,146537200
01/23/2020,79.48,79.89,78.9125,79.8075,0.3825,104471600
01/22/2020,79.645,79.9975,79.3275,79.425,0.2825,101832400
01/21/2020,79.2975,79.755,79,79.1425,-0.54,110843200
01/17/2020,79.0675,79.685,78.75,79.6825,0.8725,137816400
01/16/2020,78.3975,78.925,78.0225,78.81,0.975,108828800
01/15/2020,77.9625,78.875,77.3875,77.835,-0.335,121923200
01/14/2020,79.175,79.3925,78.0425,78.17,-1.07,162613600
01/13/2020,77.91,79.2675,77.7875,79.24,1.6575,122086800
01/10/2020,77.65,78.1675,77.0625,77.5825,0.175,140868800
01/09/2020,76.8075,77.6075,76.55,77.4075,1.61,170486000
01/08/2020,74.29,76.10998,74.289,75.7975,1.2,132363600
01/07/2020,74.96,75.225,74.37,74.5975,-0.3525,111215200
01/06/2020,73.4475,74.99,73.1875,74.95,0.5925,118578400
01/03/2020,74.2875,75.145,74.125,74.3575,-0.73,146535200
01/02/2020,74.06,75.15,73.7975,75.0875,1.675,135647200
12/31/2019,72.55,73.42,72.38,73.4125,0.5325,100990400
12/30/2019,72.365,73.1725,71.305,72.88,0.43,144238400
12/27/2019,72.78,73.4925,72.03,72.45,-0.0275,146371600
12/26/2019,71.205,72.495,71.175,72.4775,1.41,93336000
12/24/2019,71.1725,71.2225,70.72993,71.0675,0.0675,48478800
12/23/2019,70.1325,71.0625,70.09338,71,1.14,98711200
12/20/2019,70.5575,70.6625,69.64,69.86,-0.145,276130816
12/19/2019,69.875,70.295,69.7375,70.005,0.07,98507600
12/18/2019,69.95,70.475,69.78,69.935,-0.1675,116098400
12/17/2019,69.8925,70.4425,69.7,70.1025,0.1375,114302800
12/16/2019,69.25,70.1975,69.245,69.965,1.1775,128324400
12/13/2019,67.865,68.825,67.7325,68.7875,0.9225,133731200
12/12/2019,66.945,68.13998,66.83025,67.865,0.1725,137748000
12/11/2019,67.2025,67.775,67.125,67.6925,0.5725,78893200
12/10/2019,67.15,67.5175,66.465,67.12,0.39,90529200
12/09/2019,67.5,67.7,66.2275,66.73,-0.9475,128730400
12/06/2019,66.87,67.75,66.825,67.6775,1.2825,106189600
12/05/2019,65.9475,66.4725,65.6825,66.395,0.96,74645200
12/04/2019,65.2675,65.8275,65.17,65.435,0.5725,67241200
12/03/2019,64.5775,64.8825,64.0725,64.8625,-1.1775,117508800
12/02/2019,66.8175,67.0625,65.8625,66.04,-0.7725,94774000
11/29/2019,66.65,67,66.475,66.8125,-0.1475,46617200
11/27/2019,66.395,66.995,66.3275,66.96,0.8875,65544400
11/26/2019,66.735,66.79,65.625,66.0725,-0.52,105339200
11/25/2019,65.6775,66.61,65.63,66.5925,1.1475,84118000
11/22/2019,65.6475,65.795,65.21,65.445,-0.0575,65324800
11/21/2019,65.9225,66.00125,65.295,65.5025,-0.295,121394800
11/20/2019,66.385,66.52075,65.1,65.7975,-0.775,106439600
11/19/2019,66.975,67,66.34815,66.5725,-0.2025,76278000
11/18/2019,66.45,66.8575,66.0575,66.775,0.335,86803200
11/15/2019,65.92,66.445,65.7525,66.44,0.78,100374400
11/14/2019,65.9375,66.22,65.525,65.66,-0.4575,89582000
11/13/2019,65.2825,66.195,65.2675,66.1175,0.6275,103240000
11/12/2019,65.3875,65.6975,65.23,65.49,-0.06,87334800
11/11/2019,64.575,65.6175,64.57,65.55,0.515,82029600
11/08/2019,64.6725,65.11,64.2125,65.035,0.1775,70081600
11/07/2019,64.685,65.0875,64.5275,64.8575,0.5475,94940000
11/06/2019,64.1925,64.3725,63.84125,64.31,0.0275,75864400
11/05/2019,64.2625,64.5475,64.08,64.2825,-0.0925,79897600
11/04/2019,64.3325,64.46125,63.845,64.375,0.42,103271600
11/01/2019,62.385,63.9825,62.29,63.955,1.765,151125200
10/31/2019,61.81,62.2925,59.315,62.19,1.375,139162000
10/30/2019,61.19,61.325,60.3025,60.815,-0.0075,124522000
10/29/2019,62.2425,62.4375,60.6425,60.8225,-1.44,142839200
10/28/2019,61.855,62.3125,61.68,62.2625,0.6175,96572800
10/25/2019,60.79,61.6825,60.72,61.645,0.75,73476800
10/24/2019,61.1275,61.2,60.45125,60.895,0.1,71664800
10/23/2019,60.3425,60.81,60.305,60.795,0.805,79730000
10/22/2019,60.29,60.55,59.90545,59.99,-0.1375,90736000
10/21/2019,59.38,60.2475,59.33,60.1275,1.025,89469600
10/18/2019,58.6475,59.395,58.5725,59.1025,0.2825,97508400
10/17/2019,58.7725,59.0375,58.38,58.82,0.2275,69091200
10/16/2019,58.3425,58.81,58.3,58.5925,-0.2375,77146400
10/15/2019,59.0975,59.4125,58.72,58.83,-0.1375,92161600
10/14/2019,58.725,59.53355,58.66753,58.9675,-0.085,97653600
10/11/2019,58.2375,59.41,58.07687,59.0525,1.53,167960800
10/10/2019,56.9825,57.61,56.825,57.5225,0.765,115851600
10/09/2019,56.7575,56.9475,56.41,56.7575,0.6575,76117600
10/08/2019,56.455,57.015,56.0825,56.1,-0.665,117130800
10/07/2019,56.5675,57.4825,56.46,56.765,0.0125,123556800
10/04/2019,56.41,56.8725,55.9725,56.7525,1.5475,139022000
10/03/2019,54.6075,55.24,53.783,55.205,0.465,121410400
10/02/2019,55.765,55.895,54.4825,54.74,-1.4075,143068800
10/01/2019,56.2675,57.055,56.05,56.1475,0.155,144748400
09/30/2019,55.1975,56.145,55.1975,55.9925,1.2875,105274000
09/27/2019,55.135,55.24,54.32035,54.705,-0.2675,101444800
09/26/2019,55,55.235,54.7075,54.9725,-0.285,76353200
09/25/2019,54.6375,55.375,54.28505,55.2575,0.8375,89924000
09/24/2019,55.2575,55.6225,54.2975,54.42,-0.26,125737200
09/23/2019,54.7375,54.96,54.4125,54.68,0.2475,77678400
09/20/2019,55.345,55.64,54.36825,54.4325,-0.8075,231908000
09/19/2019,55.5025,55.94,55.0925,55.24,-0.4525,88751200
09/18/2019,55.265,55.7125,54.86,55.6925,0.5175,102572000
09/17/2019,54.99,55.205,54.78,55.175,0.2,73545600
09/16/2019,54.4325,55.0325,54.39,54.975,0.2875,84632400
09/13/2019,55,55.1975,54.255,54.6875,-1.08375,159052800
09/12/2019,56.2,56.605,55.715,55.77125,-0.12625,128906400
09/11/2019,54.5175,55.9275,54.4325,55.8975,1.7225,177158400
09/10/2019,53.465,54.195,52.9275,54.175,0.6325,127111600
09/09/2019,53.71,54.11,52.7675,53.5425,0.2275,109237600
09/06/2019,53.5125,53.605,53.1275,53.315,-0.005,77448800
09/05/2019,53,53.4925,52.8775,53.32,1.0225,95787600
09/04/2019,52.0975,52.37,51.83,52.2975,0.8725,76867200
09/03/2019,51.6075,51.745,51.055,51.425,-0.76,80238000
08/30/2019,52.54,52.6125,51.8,52.185,-0.0675,84650000
08/29/2019,52.125,52.33,51.66375,52.2525,0.87,84030400
08/28/2019,51.025,51.43,50.83,51.3825,0.3425,63830400
08/27/2019,51.965,52.1375,50.8825,51.04,-0.5825,103589200
08/26/2019,51.465,51.7975,51.26432,51.6225,0.9625,104264400
08/23/2019,52.3575,53.01275,50.25,50.66,-2.455,187531200
08/22/2019,53.2975,53.60875,52.6875,53.115,-0.045,89071200
08/21/2019,53.2475,53.4125,52.9008,53.16,0.57,86258800
08/20/2019,52.72,53.3375,52.58,52.59,0.0025,107678000
08/19/2019,52.655,53.18267,52.50625,52.5875,0.9625,97727600
08/16/2019,51.07,51.79,50.96,51.625,1.19,115254400
08/15/2019,51.0625,51.285,49.9175,50.435,-0.2525,111533200
08/14/2019,50.79,51.61,50.64672,50.6875,-1.555,146189600
08/13/2019,50.255,53.035,50.2075,52.2425,2.1225,190158800
08/12/2019,49.905,50.5129,49.7875,50.12,-0.1275,89927200
08/09/2019,50.325,50.69,49.8225,50.2475,-0.61,98478800
08/08/2019,50.05,50.8825,49.8475,50.8575,1.0975,108038000
08/07/2019,48.8525,49.89,48.455,49.76,0.51,133457600
08/06/2019,49.0775,49.51675,48.51,49.25,0.915,143298800
08/05/2019,49.4975,49.66225,48.145,48.335,-2.67,209571600
08/02/2019,51.3825,51.6075,50.4075,51.005,-1.1025,163448400
08/01/2019,53.475,54.5075,51.68587,52.1075,-1.1525,216071600
07/31/2019,54.105,55.3425,52.825,53.26,1.065,277125184
07/30/2019,52.19,52.54,51.8275,52.195,-0.225,135742800
07/29/2019,52.115,52.66,52.11,52.42,0.485,86693200
07/26/2019,51.87,52.4325,51.785,51.935,0.18,70475200
07/25/2019,52.2225,52.31,51.6825,51.755,-0.4125,55638000
07/24/2019,51.9175,52.2875,51.7925,52.1675,-0.0425,59966000
07/23/2019,52.115,52.2275,51.8225,52.21,0.405,73420800
07/22/2019,50.9125,51.8075,50.9025,51.805,1.1575,89111600
07/19/2019,51.4475,51.625,50.59,50.6475,-0.7675,83717200
07/18/2019,51,51.47,50.925,51.415,0.5775,74328400
07/17/2019,51.0125,51.27288,50.8175,50.8375,-0.2875,56429600
07/16/2019,51.1475,51.5275,50.875,51.125,-0.1775,67467200
07/15/2019,51.0225,51.4675,51,51.3025,0.4775,67789600
07/12/2019,50.6125,51,50.55,50.825,0.3875,70380800
07/11/2019,50.8275,51.0975,50.4275,50.4375,-0.37,80767200
07/10/2019,50.4625,50.9325,50.39,50.8075,0.4975,71588400
07/09/2019,49.8,50.3775,49.7025,50.31,0.305,82312000
07/08/2019,50.2025,50.35,49.6025,50.005,-1.0525,101354400
07/05/2019,50.8375,51.27,50.725,51.0575,-0.045,69062000
07/03/2019,50.82,51.11,50.67252,51.1025,0.42,45448000
07/02/2019,50.3525,50.78307,50.34,50.6825,0.295,67740800
07/01/2019,50.7925,51.1225,50.1625,50.3875,0.9075,109266800
06/28/2019,49.67,49.87375,49.2625,49.48,-0.455,124442400
06/27/2019,50.1125,50.3925,49.8925,49.935,-0.015,83598800
06/26/2019,49.4425,50.2475,49.3375,49.95,1.0575,104270000
06/25/2019,49.6075,49.815,48.8225,48.8925,-0.7525,84281200
06/24/2019,49.635,50.04,49.5425,49.645,-0.05,72881600
06/21/2019,49.7,50.2125,49.5375,49.695,-0.17,191202000
06/20/2019,50.0925,50.1525,49.5075,49.865,0.3975,86055600
06/19/2019,49.92,49.97,49.3275,49.4675,-0.145,84496800
06/18/2019,49.0125,50.0725,48.8025,49.6125,1.14,106204000
06/17/2019,48.225,48.74,48.0425,48.4725,0.2875,58676400
06/14/2019,47.885,48.39658,47.575,48.185,-0.3525,75045600
06/13/2019,48.675,49.1975,48.4,48.5375,-0.01,86698400
06/12/2019,48.4875,48.9925,48.34625,48.5475,-0.155,73012400
06/11/2019,48.715,49,48.4,48.7025,0.5575,107731200
06/10/2019,47.9525,48.8425,47.905,48.145,0.6075,104883200
06/07/2019,46.6275,47.98,46.4425,47.5375,1.2325,122737200
06/06/2019,45.77,46.3675,45.53722,46.305,0.67,90105200
06/05/2019,46.07,46.2475,45.285,45.635,0.725,119093600
06/04/2019,43.86,44.9575,43.63,44.91,1.585,123871600
06/03/2019,43.9,44.48,42.5675,43.325,-0.4425,161584000
05/31/2019,44.0575,44.4975,43.7475,43.7675,-0.8075,108174000
05/30/2019,44.4875,44.8075,44.1675,44.575,0.23,84873600
05/29/2019,44.105,44.8375,44,44.345,-0.2125,113924400
05/28/2019,44.73,45.1475,44.4775,44.5575,-0.185,111792400
05/24/2019,45.05,45.535,44.655,44.7425,-0.1725,94858400
05/23/2019,44.95,45.135,44.4525,44.915,-0.78,146118800
05/22/2019,46.165,46.4275,45.6375,45.695,-0.955,118994000
05/21/2019,46.305,47,46.175,46.65,0.8775,113459200
05/20/2019,45.88,46.08725,45.07098,45.7725,-1.4775,154448800
05/17/2019,46.7325,47.725,46.69,47.25,-0.27,131516000
05/16/2019,47.4775,48.11723,47.21,47.52,-0.21,132125200
05/15/2019,46.5675,47.9375,46.505,47.73,0.565,106178800
05/14/2019,46.6025,47.425,46.3525,47.165,0.735,146118400
05/13/2019,46.9275,47.37,45.7125,46.43,-2.865,229722400
