Time,Open,High,Low,Last,Change,Volume
06/08/2020,229.03,231.55,227.41,231.4,0.63,15466400
06/05/2020,226.71,231.35,225.3105,230.77,4.48,16750400
06/04/2020,229.56,231.63,224.61,226.29,-3.87,17041400
06/03/2020,232.11,232.65,228.53,230.16,-2.56,15380200
06/02/2020,230.94,233,226.56,232.72,0.81,20919000
06/01/2020,224.59,232.44,223.5,231.91,6.82,18223800
05/29/2020,225.2,227.49,222.88,225.09,-0.37,23322400
05/28/2020,224.3,231.6332,224,225.46,-3.68,29423000
05/27/2020,229.07,230.56,221.1347,229.14,-3.06,34697500
05/26/2020,239.77,240.9,231.67,232.2,-2.71,33178300
05/22/2020,231.51,235.99,228.74,234.91,3.52,33925500
05/21/2020,234.72,237.2,231.2,231.39,1.42,47782600
05/20/2020,223.5,231.34,223.19,229.97,13.09,50162800
05/19/2020,213.27,220.49,212.83,216.88,3.69,31843100
05/18/2020,212.15,214.6445,210.94,213.19,2.31,20167400
05/15/2020,205.27,211.34,204.12,210.88,4.07,19383100
05/14/2020,202.56,206.93,200.69,206.81,1.71,17178900
05/13/2020,209.43,210.78,202.11,205.1,-5,20684500
05/12/2020,213.29,215.275,210,210.1,-3.08,14704600
05/11/2020,210.89,215,210.37,213.18,0.83,12911900
05/08/2020,212.24,213.21,210.85,212.35,1.09,12524000
05/07/2020,211.16,211.6,209.04,211.26,2.79,15151900
05/06/2020,208.12,211.6,206.66,208.47,1.4,21856900
05/05/2020,207.02,210.38,206.5,207.07,1.81,21071200
05/04/2020,200.2,205.91,198.7562,205.26,2.99,19250600
05/01/2020,201.6,207.28,199.0501,202.27,-2.44,30415500
04/30/2020,206.92,209.69,201.5701,204.71,10.52,46230100
04/29/2020,190.93,196.91,190,194.19,11.28,45954500
04/28/2020,188.66,189.2,182.56,182.91,-4.59,21730900
04/27/2020,192.66,193.75,187.41,187.5,-2.57,29197700
04/24/2020,183.23,190.41,180.825,190.07,4.94,28868500
04/23/2020,184.08,187.05,183.15,185.13,2.85,21426600
04/22/2020,178.45,184.78,178.14,182.28,11.48,33369900
04/21/2020,175.25,175.38,168.3408,170.8,-7.44,24850500
04/20/2020,177.41,180.5,176.77,178.24,-1,16110600
04/17/2020,179.2,180.28,176.66,179.24,2.99,20974700
04/16/2020,177.95,178.05,172.51,176.25,-0.72,23593200
04/15/2020,175.19,178.19,172.82,176.97,-1.2,17423000
04/14/2020,178.98,181.225,176.62,178.17,3.38,21011800
04/13/2020,173.67,175,169.45,174.79,-0.4,19355300
04/09/2020,175.9,177.08,171.57,175.19,0.91,23534200
04/08/2020,171.25,175,167.74,174.28,5.45,21664200
04/07/2020,171.79,173.39,166.01,168.83,3.28,31411900
04/06/2020,160.15,166.2,158.51,165.55,11.37,28453500
04/03/2020,157.15,157.91,150.83,154.18,-4.01,25983300
04/02/2020,159.1,161.3509,155.92,158.19,-1.41,20886300
04/01/2020,161.62,164.15,158.035,159.6,-7.2,19507500
03/31/2020,165.48,170.93,164.2,166.8,0.85,23676200
03/30/2020,159.18,166.75,158.06,165.95,9.16,22515200
